ID,Placa,Produto,Peso Bruto,Peso Liquido
L2026-008812,ABC9443,Algodão,31.052792437837823,28.267500119205323
L2026-008813,ABC7541,Algodão,40.42086014301837,28.441386465996384
L2026-008814,ABC6059,Milho,34.56029616081321,26.395580952489045
L2026-008815,ABC6132,Trigo,36.112797920761814,28.807861503085874
L2026-008816,ABC1239,Algodão,38.49859222533177,25.02134668989537
L2026-008817,ABC7816,Trigo,32.743982525061995,27.91531938311235
L2026-008818,ABC7617,Trigo,30.22392642363527,27.036660510422134
L2026-008819,ABC1958,Milho,37.38274433294238,27.592346621056837
L2026-008820,ABC6736,Algodão,36.93793509624637,26.821764554907354
L2026-008821,ABC7512,Algodão,35.786136498719316,27.841722790747376
L2026-008822,ABC1084,Algodão,31.22256556790835,25.18518963968258
L2026-008823,ABC8816,Algodão,34.75530814408699,25.044841258705517
L2026-008824,ABC7878,Algodão,31.465281340434156,27.512034678394116
L2026-008825,ABC3137,Algodão,41.123398287319816,28.498680599029242
L2026-008826,ABC2165,Trigo,35.68226042890168,26.003337800743864
L2026-008827,ABC6043,Soja,43.17523469102265,28.85539269287267
L2026-008828,ABC4271,Trigo,35.53710146850151,25.856886004187963
L2026-008829,ABC6805,Milho,23.420209526953837,25.420209526953837
L2026-008830,ABC2876,Soja,40.70263983183273,26.01079043051614
L2026-008831,ABC1503,Milho,37.427306892128925,27.552100679779933
L2026-008832,ABC8398,Trigo,38.32692900066576,28.04955320655983
L2026-008833,ABC3114,Algodão,42.84813096150478,26.05212889457315
L2026-008834,ABC5500,Milho,32.53635687956301,26.00286253743783
L2026-008835,ABC2306,Milho,31.55665461819393,26.023465902552893
L2026-008836,ABC1434,Soja,32.32589269157509,28.345186220691154
L2026-008837,ABC4553,Soja,39.99333093342403,28.174462263487392
L2026-008838,ABC6849,Soja,38.01174644875472,27.048406094999528
L2026-008839,ABC8794,Milho,38.61021860548672,28.5353792380065
L2026-008840,ABC6530,Trigo,31.195094735657722,28.6151018187853
L2026-008841,ABC1809,Algodão,40.92452608912857,27.70022788097891
L2026-008842,ABC5636,Milho,40.774864808519226,26.60199945558584
L2026-008843,ABC5048,Milho,38.751572890486955,27.524509858603036
L2026-008844,ABC8359,Soja,37.845284553604436,26.03100117942315
L2026-008845,ABC2825,Algodão,32.05104694553225,26.856798480362638
L2026-008846,ABC7942,Trigo,37.370637509388175,28.7899871805199
L2026-008847,ABC3877,Milho,40.44328476431962,28.941100252417225
L2026-008848,ABC2031,Algodão,31.642074161896854,28.005727804149235
L2026-008849,ABC7217,Trigo,38.67368911581162,25.708838856306237
L2026-008850,ABC4422,Trigo,35.289255160516895,25.787082046143354
L2026-008851,ABC4493,Soja,44.504171365464,28.53615363082773
L2026-008852,ABC5266,Soja,38.88314722048662,26.16533284517297
L2026-008853,ABC8266,Soja,39.21114322071267,25.684767597135302
L2026-008854,ABC3129,Milho,43.274851496748845,27.882975204523387
L2026-008855,ABC9430,Trigo,43.614912756410774,26.555178554559394
L2026-008856,ABC1968,Algodão,42.97353202302601,26.277302834669552
L2026-008857,ABC6520,Trigo,32.41894134343709,26.584425037014704
L2026-008858,ABC7491,Milho,35.01637377563451,25.20482000137713
L2026-008859,ABC6947,Soja,31.40452217752647,28.25106494902907
L2026-008860,ABC8688,Milho,39.897894432233336,27.486198612669064
L2026-008861,ABC3734,Trigo,35.19524589692814,28.422694069352865
L2026-008862,ABC2224,Soja,43.5282622210817,25.464048384653125
L2026-008863,ABC5177,Soja,30.780181420402478,28.945675826017162
L2026-008864,ABC9713,Algodão,40.425875308620704,28.68316090866012
L2026-008865,ABC4004,Trigo,31.67050878624693,26.767505870777565
L2026-008866,ABC6239,Milho,44.80028055384892,28.792651718020707
L2026-008867,ABC5511,Trigo,41.614370470502124,27.772889057939175
L2026-008868,ABC3173,Algodão,41.87127317228689,27.118644596698175
L2026-008869,ABC3689,Soja,32.75399639063844,28.857437758187444
L2026-008870,ABC5308,Algodão,25.577952299645137,27.577952299645137
L2026-008871,ABC9366,Soja,26.47410657159335,28.47410657159335
L2026-008872,ABC3646,Trigo,31.19888492581052,27.284123694486684
L2026-008873,ABC7092,Algodão,38.954973656682256,26.897080809578377
L2026-008874,ABC6710,Algodão,36.05519890899959,26.812798382256492
L2026-008875,ABC6912,Trigo,32.85871739917671,27.046789055902742
L2026-008876,ABC3015,Algodão,30.439999471529198,26.474685198076198
L2026-008877,ABC6620,Milho,36.11443853046731,25.358995152307095
L2026-008878,ABC7463,Trigo,39.8431230394887,27.013211329123997
L2026-008879,ABC9465,Milho,42.39218384393991,28.483806247702653
L2026-008880,ABC3411,Trigo,30.74218868527264,28.053439504905548
L2026-008881,ABC5270,Milho,40.37372800730018,26.32477199271882
L2026-008882,ABC7628,Milho,41.9298558171414,27.188870262326127
L2026-008883,ABC6332,Algodão,44.25619903928134,25.684208130333857
L2026-008884,ABC7009,Algodão,30.817236190332892,28.85462282116168
L2026-008885,ABC8308,Milho,41.230912533689796,25.319906994631882
L2026-008886,ABC9377,Milho,37.570982361203434,27.018835766586317
L2026-008887,ABC1557,Algodão,44.321506177176985,26.634443091614877
L2026-008888,ABC6756,Soja,43.789318445963126,28.835786136833747
L2026-008889,ABC6715,Soja,35.51025176479396,27.425813811053146
L2026-008890,ABC1278,Trigo,39.37840223321378,27.844631680901905
L2026-008891,ABC7552,Algodão,35.347710702840395,27.893944413408548
L2026-008892,ABC3098,Algodão,30.710020935151032,28.911591965320603
L2026-008893,ABC4260,Milho,34.22330240955819,26.526183629791106
L2026-008894,ABC4854,Trigo,25.638363838072078,27.638363838072078
L2026-008895,ABC1260,Milho,43.69829460148412,28.322923241237817
L2026-008896,ABC5108,Soja,41.97828086166855,27.356988307092646
L2026-008897,ABC9814,Algodão,37.88891400661937,27.375909791943606
L2026-008898,ABC9774,Trigo,41.86647570237039,26.273158454952057
L2026-008899,ABC6737,Algodão,31.815140425913228,26.70718049439824
L2026-008900,ABC6223,Algodão,35.598476028981,27.841518918178785
L2026-008901,ABC3903,Milho,33.42410011493872,25.444703568186238
L2026-008902,ABC6025,Milho,39.695675679650336,26.848977352854646
L2026-008903,ABC3471,Soja,42.43162522551304,25.75296430590894
L2026-008904,ABC1945,Trigo,39.30111938836215,27.120983405526985
L2026-008905,ABC3882,Milho,36.39818265734149,27.681513181191118
L2026-008906,ABC5523,Trigo,32.09551721194509,26.873828826243084
L2026-008907,ABC4670,Milho,33.02223632802696,28.685524938669438
L2026-008908,ABC9431,Trigo,26.91916214941798,28.91916214941798
L2026-008909,ABC7154,Algodão,30.95734221003733,28.493438997718155
L2026-008910,ABC7382,Trigo,31.082925315888023,27.019424349715404
L2026-008911,ABC8515,Algodão,39.32060280720306,28.836533568452513
L2026-008912,ABC5607,Milho,35.718813557650584,27.365969841907987
L2026-008913,ABC4599,Trigo,38.638517307320164,26.3992079287473
L2026-008914,ABC3139,Algodão,35.333888040834346,25.88109489107546
L2026-008915,ABC3183,Algodão,35.308634849798786,26.619040351467003
L2026-008916,ABC3567,Trigo,36.33781611330964,27.701960011314785
L2026-008917,ABC8065,Trigo,38.13563780044591,28.264237718736855
L2026-008918,ABC5206,Algodão,37.40457366745268,26.102354695727897
L2026-008919,ABC4059,Trigo,36.52261293261691,27.210535792959973
L2026-008920,ABC1070,Trigo,42.46103893153798,27.33150873679888
L2026-008921,ABC2696,Soja,43.118952598733344,26.936050770922478
L2026-008922,ABC1791,Trigo,36.57065657998794,25.7799697057657
L2026-008923,ABC3304,Algodão,24.110762606161558,26.110762606161558
L2026-008924,ABC1742,Algodão,37.825217796253,26.69290325818367
L2026-008925,ABC2422,Trigo,37.415939309001935,26.50335386973788
L2026-008926,ABC7670,Soja,30.58708758293451,26.394771766431823
L2026-008927,ABC6322,Soja,37.716305752654534,28.34587085504178
L2026-008928,ABC2234,Milho,34.684570694836324,28.050644457875265
L2026-008929,ABC1331,Trigo,37.65473926388845,26.78219343560049
L2026-008930,ABC5055,Algodão,40.23104212732061,25.662388629208575
L2026-008931,ABC6977,Milho,37.32815690665251,26.7114916746509
L2026-008932,ABC7050,Algodão,36.60507110363005,28.82836022891261
L2026-008933,ABC9891,Algodão,40.63812967016464,26.27132688740292
L2026-008934,ABC9027,Trigo,36.48833580599418,26.174118662295882
L2026-008935,ABC6078,Soja,37.084575223222984,27.01262014426563
L2026-008936,ABC6756,Soja,34.20301064104051,25.330920632994157
L2026-008937,ABC5634,Trigo,26.023795430606057,28.023795430606057
L2026-008938,ABC7801,Soja,41.5372542468008,25.9874096536193
L2026-008939,ABC1061,Algodão,42.551503036271114,28.643603018957077
L2026-008940,ABC5091,Soja,39.54491970176747,27.99961404055307
L2026-008941,ABC6977,Milho,44.33825916695142,27.797853340363982
L2026-008942,ABC4918,Algodão,34.25791129657067,27.21960124186074
L2026-008943,ABC3905,Soja,30.055739924486314,27.499366375743985
L2026-008944,ABC2539,Trigo,30.27561126286403,27.021571749340286
L2026-008945,ABC7655,Algodão,31.07895826476459,26.681405658535112
L2026-008946,ABC4860,Soja,40.491147434001576,27.968429005810563
L2026-008947,ABC1916,Soja,42.622330925192074,25.68491597055915
L2026-008948,ABC7574,Soja,36.13095596627738,28.735050454895884
L2026-008949,ABC6311,Milho,43.22198036264592,25.555565520811143
L2026-008950,ABC1360,Soja,37.343023148177046,26.753553857554536
L2026-008951,ABC2132,Milho,42.87378551834349,27.105955778914467
L2026-008952,ABC4082,Trigo,43.130679465660954,27.260066581717293
L2026-008953,ABC9085,Algodão,39.8433427755174,27.022573450903018
L2026-008954,ABC9125,Milho,41.20131620983685,27.46063492740982
L2026-008955,ABC7257,Soja,40.47834468417021,25.054001886717273
L2026-008956,ABC3488,Soja,40.99877924231877,25.421464562927277
L2026-008957,ABC4218,Soja,43.90814423907855,28.294905711627052
L2026-008958,ABC2400,Algodão,37.91132725209707,26.858104264169942
L2026-008959,ABC4411,Soja,32.72569889898729,27.795470116401496
L2026-008960,ABC8290,Soja,31.028079992109383,26.58299321984309
L2026-008961,ABC7243,Trigo,35.35805334130084,27.583874743750933
L2026-008962,ABC7952,Soja,33.83786617011449,26.983924225415187
L2026-008963,ABC4999,Milho,30.928561863380345,25.593320308287097
L2026-008964,ABC7923,Algodão,31.899303755054873,25.874141397159384
L2026-008965,ABC6505,Algodão,35.03541217668973,27.612069269758518
L2026-008966,ABC3020,Milho,32.18928808970135,25.867824514537705
L2026-008967,ABC9022,Soja,32.22260686261103,28.447216778535005
L2026-008968,ABC7633,Soja,35.51590252995909,25.06208532726566
L2026-008969,ABC5394,Algodão,31.43346801799015,25.018957162239946
L2026-008970,ABC5574,Milho,34.44413220719915,27.258675395881614
L2026-008971,ABC9651,Soja,37.61948793905608,26.074048896996864
L2026-008972,ABC9089,Soja,36.09285590135373,25.796860012243904
L2026-008973,ABC4214,Algodão,30.771040161892152,28.619782781535935
L2026-008974,ABC8748,Trigo,31.3016754035548,25.405418841783202
L2026-008975,ABC6974,Milho,42.940808728361894,28.54672674156903
L2026-008976,ABC7565,Algodão,43.72990707401458,25.552498367263496
L2026-008977,ABC7764,Milho,44.144067682406614,26.028247614420227
L2026-008978,ABC2532,Algodão,40.070044107090766,28.895852237373727
L2026-008979,ABC1442,Algodão,37.455675527637,26.8041970156008
L2026-008980,ABC9675,Trigo,31.191992592779286,26.004629253138248
L2026-008981,ABC2932,Algodão,44.22530687608223,25.865786979162486
L2026-008982,ABC5511,Milho,42.79090321190806,28.69782779253064
L2026-008983,ABC2960,Milho,39.220696301503345,25.88421196533479
L2026-008984,ABC8258,Soja,34.25123349522494,26.261106233539383
L2026-008985,ABC8755,Soja,36.59028160672586,27.101187451685963
L2026-008986,ABC4509,Trigo,26.674172178398525,28.674172178398525
L2026-008987,ABC7203,Milho,32.1563548744704,25.553621848518752
L2026-008988,ABC2602,Trigo,35.84033221519754,25.173604509433844
L2026-008989,ABC4975,Trigo,40.91053375665652,25.362272322605417
L2026-008990,ABC2592,Trigo,32.67173537940475,26.44094460928272
L2026-008991,ABC1802,Soja,35.37472966427873,25.786202044104982
L2026-008992,ABC7845,Trigo,32.28191454383256,27.75917019868856
L2026-008993,ABC9555,Soja,41.682601497936425,25.405588002851932
L2026-008994,ABC1354,Algodão,34.54634055618094,28.970398032788246
L2026-008995,ABC2573,Trigo,25.351527901173526,27.351527901173526
L2026-008996,ABC7042,Milho,33.54697827886458,25.717235140143693
L2026-008997,ABC9418,Soja,34.610226196585806,28.78649195190672
L2026-008998,ABC6086,Algodão,38.88855971575008,28.7430422814221
L2026-008999,ABC5972,Algodão,38.112675209120596,28.421650833291338
L2026-009000,ABC9316,Soja,33.641506875427815,27.374201981234748
L2026-009001,ABC3616,Milho,36.25879882074726,26.468345676072236
L2026-009002,ABC3709,Soja,30.053783660522026,26.496157208628134
L2026-009003,ABC1765,Algodão,42.7196617403477,27.38041077864749
L2026-009004,ABC4193,Soja,42.93982083272688,26.393787031932142
L2026-009005,ABC6796,Milho,44.832335191552346,25.81616756619413
L2026-009006,ABC9530,Trigo,40.678469307333685,26.744768780358186
L2026-009007,ABC5791,Soja,42.183550757387806,26.669818430754816
L2026-009008,ABC7703,Trigo,43.31585500761253,25.9746209356019
L2026-009009,ABC5483,Trigo,37.16882513518284,28.669422270055282
L2026-009010,ABC1349,Trigo,43.322450299999986,25.463508855945957
L2026-009011,ABC7553,Trigo,35.364555787023406,26.896480590509658
L2026-009012,ABC6015,Trigo,39.74738637482073,25.93582556664052
L2026-009013,ABC7689,Soja,40.29888478576733,28.853604852318092
L2026-009014,ABC2771,Trigo,31.101028945375496,25.541632080024463
L2026-009015,ABC8063,Milho,39.240465414332796,28.134504819185988
L2026-009016,ABC3477,Soja,43.56253110671936,26.48801129630475
L2026-009017,ABC9597,Milho,36.38953023898266,28.55528823634189
L2026-009018,ABC8893,Soja,36.59348453708181,26.356553522492042
L2026-009019,ABC2938,Soja,40.72627595105592,28.19161895644959
L2026-009020,ABC7458,Trigo,34.87982601539499,25.817122644841305
L2026-009021,ABC6687,Soja,41.625276958880335,28.336239432590645
L2026-009022,ABC4846,Algodão,35.5548453529139,25.027852973041206
L2026-009023,ABC8268,Trigo,41.537361196023014,27.565315705622837
L2026-009024,ABC8296,Soja,36.961180720631994,28.557275544597186
L2026-009025,ABC1266,Algodão,40.29714473724658,25.374015397108487
L2026-009026,ABC6786,Algodão,36.5437154634317,28.780059065644977
L2026-009027,ABC8642,Algodão,30.818799487736882,26.142205502506748
L2026-009028,ABC3744,Soja,41.001594832218174,26.61944377811572
L2026-009029,ABC7511,Trigo,31.762135743138735,26.866721944126116
L2026-009030,ABC5216,Milho,43.41841214085712,28.55356677871828
L2026-009031,ABC1661,Soja,31.07513937328133,27.232427891631428
L2026-009032,ABC9687,Algodão,41.41728342810109,28.320477024831543
L2026-009033,ABC5483,Milho,35.45785853859073,25.300614844305994
L2026-009034,ABC1504,Trigo,34.38788131604657,26.945859164136646
L2026-009035,ABC4432,Algodão,31.88630373172404,25.670647152021097
L2026-009036,ABC8485,Soja,44.05792581470709,26.715697900302644
L2026-009037,ABC8257,Trigo,39.34295892270718,28.2605201761922
L2026-009038,ABC9298,Trigo,37.331849534579554,26.936971181667136
L2026-009039,ABC9510,Milho,23.004474094156105,25.004474094156105
L2026-009040,ABC2604,Milho,37.93820377882579,28.176641845137848
L2026-009041,ABC5203,Milho,24.686200451372414,26.686200451372414
L2026-009042,ABC7077,Algodão,40.82053109147944,25.358477058564816
L2026-009043,ABC3839,Soja,41.52477225606596,28.23333096001515
L2026-009044,ABC9410,Algodão,42.26273011648256,28.528897745994666
L2026-009045,ABC8930,Soja,38.23865270714925,27.31623802096956
L2026-009046,ABC8274,Trigo,38.70377143789392,26.514105954699588
L2026-009047,ABC3037,Soja,37.59411220430019,25.140175815991075
L2026-009048,ABC4785,Soja,35.38074726547613,27.92411783951258
L2026-009049,ABC7487,Trigo,32.00705640292041,27.312287883883574
L2026-009050,ABC7072,Soja,39.15863659543357,27.292815381163656
L2026-009051,ABC2438,Milho,31.296230544426127,26.856211909886664
L2026-009052,ABC3584,Trigo,36.7453023743247,25.248354558052284
L2026-009053,ABC2310,Soja,40.82811380386407,26.913256544750954
L2026-009054,ABC2645,Trigo,38.65818517351173,26.911486349142923
L2026-009055,ABC1404,Algodão,25.560435285222724,27.560435285222724
L2026-009056,ABC4626,Algodão,44.94339263779807,26.458033852021483
L2026-009057,ABC1313,Trigo,42.00992421039358,27.13753010324464
L2026-009058,ABC5694,Algodão,42.73124115482861,28.86170699902249
L2026-009059,ABC4532,Milho,31.317033879663587,26.32170788857
L2026-009060,ABC9173,Algodão,37.027852676859915,26.51309275954673
L2026-009061,ABC2771,Soja,44.25941428120359,26.165529568097334
L2026-009062,ABC3634,Trigo,44.22626844838366,26.325550362069514
L2026-009063,ABC3484,Algodão,44.764433583926525,27.709580017299874
L2026-009064,ABC4240,Algodão,43.780798038907704,25.744307519806014
L2026-009065,ABC9890,Soja,31.932659878237995,27.406512105014254
L2026-009066,ABC3277,Milho,38.74484528107473,28.9522202825051
L2026-009067,ABC4793,Soja,38.96924472112593,25.426132716139943
L2026-009068,ABC3340,Soja,33.0186098253726,26.875899268431972
L2026-009069,ABC2986,Trigo,35.066030413275364,27.847858939851307
L2026-009070,ABC2067,Algodão,34.52445651858712,25.78988555158453
L2026-009071,ABC5952,Soja,30.370213966296163,28.933994380727185
L2026-009072,ABC5703,Algodão,34.42245859441879,27.95757394695392
L2026-009073,ABC3333,Algodão,38.82590801426349,28.821767069031445
L2026-009074,ABC4167,Algodão,30.451836189643945,28.747194914233113
L2026-009075,ABC1744,Trigo,32.71481832930681,25.315375978667408
L2026-009076,ABC7590,Milho,41.01450649297974,27.690593874803493
L2026-009077,ABC6652,Milho,40.278676238516915,25.666349230075276
L2026-009078,ABC8770,Algodão,24.593179961709616,26.593179961709616
L2026-009079,ABC1476,Trigo,36.37080317420601,25.055111173098297
L2026-009080,ABC3032,Trigo,31.910674708139894,28.617937789974963
L2026-009081,ABC5573,Trigo,43.038948801458716,26.31339893051721
L2026-009082,ABC7133,Milho,44.419688212038565,28.10849939582713
L2026-009083,ABC2208,Soja,37.259303993052754,26.922820679794203
L2026-009084,ABC1384,Algodão,33.65057380122648,25.00323063203038
L2026-009085,ABC3921,Soja,39.76408119980827,26.38878110286098
L2026-009086,ABC2195,Trigo,43.549565351626725,28.55184095512396
L2026-009087,ABC6754,Milho,32.46612093657007,27.749733621577835
L2026-009088,ABC5505,Milho,23.475655300960796,25.475655300960796
L2026-009089,ABC4820,Milho,37.43406593474718,28.928346190172846
L2026-009090,ABC6108,Trigo,31.322253634014555,28.631698881680276
L2026-009091,ABC9041,Trigo,39.63337506546122,25.702416051183924
L2026-009092,ABC2283,Algodão,30.656476313115718,28.222026399229854
L2026-009093,ABC7186,Soja,43.9212049422795,25.99000393754582
L2026-009094,ABC3950,Algodão,32.80500081489013,28.32627115674163
L2026-009095,ABC4158,Soja,42.99931293723351,27.970051342636978
L2026-009096,ABC7663,Trigo,38.401540364442546,26.643255289084717
L2026-009097,ABC3925,Trigo,35.30341294173307,27.815568368600537
L2026-009098,ABC3365,Soja,39.08012885006272,25.751159184573215
L2026-009099,ABC2189,Algodão,42.210695370763204,26.98150081338313
L2026-009100,ABC9012,Milho,41.40730477368164,25.72859879867423
L2026-009101,ABC2705,Soja,41.850224644960356,27.689271282194284
L2026-009102,ABC9588,Milho,41.88619185397132,26.71006698763162
L2026-009103,ABC2123,Milho,40.72443885488854,26.982884370289348
L2026-009104,ABC6628,Soja,41.11792622709378,28.07521624641143
L2026-009105,ABC7031,Algodão,41.456054652531854,26.79188072913927
L2026-009106,ABC6620,Algodão,33.10093687784288,28.27590783986031
L2026-009107,ABC9366,Milho,34.13068024797445,28.41807652059856
L2026-009108,ABC4985,Milho,40.572155490142656,27.385733486706602
L2026-009109,ABC3534,Milho,30.88872983676839,25.17436770622748
L2026-009110,ABC8305,Milho,37.277298994898295,27.244226073699146
L2026-009111,ABC9277,Milho,37.54450282919168,28.605324511220932
L2026-009112,ABC2633,Algodão,41.74329362399765,28.71597585796531
L2026-009113,ABC4913,Trigo,33.293378538752386,26.71865493461106
L2026-009114,ABC1654,Soja,40.87397434013425,26.176497066052203
L2026-009115,ABC1401,Milho,30.710001058917356,26.212893585678014
L2026-009116,ABC7649,Algodão,39.61793006334065,25.605541926245543
L2026-009117,ABC3521,Soja,38.20585629516575,26.603503847184555
L2026-009118,ABC1364,Algodão,34.55180183422918,25.432508836361148
L2026-009119,ABC6794,Milho,41.148689574213236,26.29862529756788
L2026-009120,ABC9557,Trigo,36.22732959902467,26.37045708150071
L2026-009121,ABC9689,Trigo,37.829999980654584,25.77649910348521
L2026-009122,ABC1210,Trigo,44.645170201836486,28.889983078777227
L2026-009123,ABC5261,Trigo,36.33169537775688,28.23854800033878
L2026-009124,ABC7686,Trigo,40.366454235208785,27.76934248418502
L2026-009125,ABC4232,Trigo,33.53438022511184,28.08092717546959
L2026-009126,ABC3072,Milho,35.98483294388437,25.920106084682814
L2026-009127,ABC8927,Soja,32.98639180558907,28.179214287554235
L2026-009128,ABC8876,Trigo,44.287460758146366,28.891616829338687
L2026-009129,ABC1516,Algodão,24.195128677910606,26.195128677910606
L2026-009130,ABC9851,Milho,44.728907164022104,28.744449049155847
L2026-009131,ABC4488,Soja,37.141201000086184,25.26240682094219
L2026-009132,ABC8337,Soja,31.57377510015408,26.659237828519903
L2026-009133,ABC3810,Soja,39.20002592845277,25.90748213306822
L2026-009134,ABC3947,Milho,32.50623575936285,25.131341841452446
L2026-009135,ABC4300,Milho,31.284789443163962,27.67763526355764
L2026-009136,ABC2875,Soja,36.8949884776239,28.573445378245374
L2026-009137,ABC3987,Soja,32.55450493112112,26.891906918832557
L2026-009138,ABC1639,Soja,31.179672187386068,26.065468604685016
L2026-009139,ABC3747,Algodão,37.629672557194624,27.54298767339441
L2026-009140,ABC9997,Soja,43.489572522227526,28.44229114727404
L2026-009141,ABC5858,Algodão,33.86087823176408,27.37648352522025
L2026-009142,ABC2994,Algodão,33.45493176421136,28.89249324505344
L2026-009143,ABC4774,Soja,44.390323474225916,25.49695620183951
L2026-009144,ABC7503,Milho,31.426445127698095,26.639521593865005
L2026-009145,ABC7098,Trigo,41.08385257182357,25.44895059317463
L2026-009146,ABC7500,Trigo,33.29642650924352,28.84660829596706
L2026-009147,ABC1031,Milho,43.68528522821932,28.78566528360863
L2026-009148,ABC6677,Milho,37.49121596253585,26.754210828994353
L2026-009149,ABC7247,Milho,31.362870086461054,25.203595780534684
L2026-009150,ABC1434,Milho,37.06731145385079,25.099255287122446
L2026-009151,ABC2004,Trigo,23.358566529590416,25.358566529590416
L2026-009152,ABC5135,Milho,44.486697543994396,27.01319599832527
L2026-009153,ABC7578,Milho,37.67333071098541,26.60591369361362
L2026-009154,ABC6566,Soja,42.764272029830344,25.09515520970313
L2026-009155,ABC2357,Soja,34.14270193632511,25.38563530944042
L2026-009156,ABC8878,Soja,37.75707454945724,25.39734717243672
L2026-009157,ABC5724,Milho,32.80417806373975,28.43880373322552
L2026-009158,ABC2715,Trigo,40.33376023398672,25.61501026717941
L2026-009159,ABC9727,Soja,35.19949148931382,25.292655416966188
L2026-009160,ABC2285,Milho,31.588915294278422,25.58868032219943
L2026-009161,ABC8386,Soja,44.8153772451153,27.30139785383612
L2026-009162,ABC7619,Soja,30.3372925638573,25.354972747285522
L2026-009163,ABC2015,Trigo,32.317642676910026,28.747755141598557
L2026-009164,ABC8582,Milho,42.31668176011119,27.345881773986154
L2026-009165,ABC7304,Trigo,33.398974967283486,27.632478069693533
L2026-009166,ABC9846,Trigo,43.70540377351647,27.74859407924828
L2026-009167,ABC3908,Algodão,31.75401083177019,28.17244026025252
L2026-009168,ABC8805,Milho,37.30668223159352,27.56422145876883
L2026-009169,ABC7481,Trigo,35.94147514933768,25.264791393118085
L2026-009170,ABC2010,Trigo,39.32099328882257,25.04160735476298
L2026-009171,ABC1168,Algodão,43.44118006803335,28.726677642304164
L2026-009172,ABC3454,Soja,42.112856678042114,26.77393543402912
L2026-009173,ABC9986,Algodão,35.320217506376046,26.061288838108766
L2026-009174,ABC7162,Milho,30.494574842561523,25.99946799787765
L2026-009175,ABC4940,Algodão,33.87382386430076,25.647683576183862
L2026-009176,ABC1618,Trigo,41.909383937924844,27.982698139813888
L2026-009177,ABC8252,Milho,37.37082227943522,28.761697533327535
L2026-009178,ABC3250,Soja,43.41208999414931,25.81018826736286
L2026-009179,ABC5693,Algodão,39.796647976563975,27.12558690930964
L2026-009180,ABC5690,Milho,31.8475594305348,26.125377243810952
L2026-009181,ABC2629,Trigo,33.489502546591126,28.095465359864303
L2026-009182,ABC6223,Trigo,38.27457294411924,27.95754304521116
L2026-009183,ABC4438,Soja,44.32577765111834,26.38120652699959
L2026-009184,ABC3302,Algodão,34.788742882732116,25.410261071302138
L2026-009185,ABC6311,Soja,36.786132642823446,28.043916238765853
L2026-009186,ABC1457,Trigo,44.35221006921424,26.749357550239022
L2026-009187,ABC9070,Trigo,39.06297719831024,25.805442297978118
L2026-009188,ABC5747,Trigo,37.176710122808984,25.335373611853562
L2026-009189,ABC3644,Soja,26.794400778258797,28.794400778258797
L2026-009190,ABC5208,Algodão,39.47278373639277,26.049284720864136
L2026-009191,ABC7797,Milho,36.02351369139246,25.266549280690512
L2026-009192,ABC6555,Trigo,35.273038940403076,25.44638230896007
L2026-009193,ABC3249,Milho,43.11769179256312,26.224038235912555
L2026-009194,ABC5973,Milho,25.48358250897003,27.48358250897003
L2026-009195,ABC3544,Milho,42.98054737944977,25.919219331578233
L2026-009196,ABC7612,Algodão,34.78897065304315,26.426098889107738
L2026-009197,ABC5213,Milho,37.73464685223334,26.870283644379263
L2026-009198,ABC9263,Algodão,32.85907514259773,28.714771234119265
L2026-009199,ABC2855,Soja,34.598528918450086,27.22017602506744
L2026-009200,ABC4484,Trigo,30.56266840989169,25.158491836045457
L2026-009201,ABC6396,Algodão,43.759305370066315,27.316490296808016
L2026-009202,ABC9852,Milho,31.460956753032157,26.318009937368462
L2026-009203,ABC2290,Algodão,31.641724218590753,27.29785655013237
L2026-009204,ABC2312,Trigo,34.63911474894929,26.890731448084903
L2026-009205,ABC9536,Trigo,37.82277333355304,25.474882607203952
L2026-009206,ABC8553,Soja,41.92124130270216,27.674667728333624
L2026-009207,ABC9521,Algodão,43.38550258249822,26.37610265691626
L2026-009208,ABC4830,Soja,43.620296778909555,26.630214418840964
L2026-009209,ABC6028,Soja,37.82399175028844,25.94073547322567
L2026-009210,ABC1929,Trigo,43.61211407187788,28.110613938960622
L2026-009211,ABC4667,Milho,24.94309219717195,26.94309219717195
L2026-009212,ABC6025,Trigo,35.096595903186824,28.38251964658722
L2026-009213,ABC3155,Milho,31.197120686484205,28.26055994196656
L2026-009214,ABC2564,Algodão,32.04109047242383,26.914023077109036
L2026-009215,ABC7271,Milho,42.8433008631101,27.69111552718801
L2026-009216,ABC2194,Soja,38.776015153916035,27.57477017360904
L2026-009217,ABC3600,Trigo,43.24655102881487,25.224047468337595
L2026-009218,ABC2314,Milho,41.750874937962315,26.561362356895774
L2026-009219,ABC9809,Algodão,37.79698484930863,28.04972469676758
L2026-009220,ABC1200,Milho,36.907772667643314,27.333778989155075
L2026-009221,ABC4727,Milho,34.810949897256585,27.252668764011236
L2026-009222,ABC5576,Milho,32.67782538069258,26.752669275712066
L2026-009223,ABC9041,Algodão,31.84828902987263,28.912833415187755
L2026-009224,ABC3371,Algodão,41.362544607813945,27.14781885786373
L2026-009225,ABC4750,Soja,37.68883088222729,27.97107946717455
L2026-009226,ABC2672,Algodão,42.06772236336503,25.680203455796985
L2026-009227,ABC3636,Algodão,35.401200466673664,28.434587976428794
L2026-009228,ABC9303,Trigo,30.49993962983089,25.083664871444007
